respondent_id,survey_weight,school_enrollment,employment_status,prepared_for_independence,advice_finances,advice_career,advice_mental_health,advice_physical_health,advice_friendships,relies_on_parents_emotionally,phone_video_frequency,text_frequency,in_person_frequency,financial_independence,received_financial_help,lives_with_parents,relationship_rating,true_self_with_parent,parent_relies_on_child_emotionally,knows_parent_beyond_parent_role,parent_involvement_level,communication_satisfaction,age_group,gender,education_level,race_ethnicity,marital_status,income_tier,census_region
202301000941,0.1788407463243111,4-year college or graduate school,Working part time,A great deal,Very often,Very often,Never,Rarely,Never,Not much,A few times a week,A few times a week,A few times a month,A little,Yes,Lives with at least one parent,Fair,Rarely,Not at all,Not too well,As involved as desired,About as often as desired,18–29,Woman,Some college,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301000943,0.5832655157495825,4-year college or graduate school,Working full time,A great deal,Sometimes,Very often,Very often,Very often,Very often,A fair amount,A few times a week,A few times a week,Less than once a month,Mostly,Yes,Does not live with a parent,Excellent,All of the time,Some,Very well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Lower income,Northeast
202301000962,1.5583298950918507,Not enrolled in school,Working full time,A great deal,Extremely often,Extremely often,Extremely often,Extremely often,Sometimes,A great deal,A few times a week,A few times a week,Less than once a month,Completely,No,Does not live with a parent,Excellent,Most of the time,A great deal,Very well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Upper income,Midwest
202301000979,0.672023393994142,Not enrolled in school,Working full time,A fair amount,Very often,Very often,Never,Sometimes,Rarely,Some,,,,Mostly,No,Lives with all parents,Good,Some of the time,A great deal,Very well,More involved than desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,Northeast
202301000981,0.5769982413156048,Not enrolled in school,Working part time,Not much,Never,Rarely,Never,Sometimes,Never,Not much,A few times a week,A few times a month,Less than once a month,Mostly,No,Does not live with a parent,Good,Most of the time,Some,Somewhat well,As involved as desired,About as often as desired,18–29,Woman,Some college,"Other or multiracial, non-Hispanic",Married,Lower income,West
202301000997,2.889676037123415,Not enrolled in school,Working full time,A fair amount,Sometimes,Rarely,Sometimes,Very often,Very often,Not much,Once a month,Once a month,A few times a month,Completely,No,Does not live with a parent,Very good,Most of the time,Not much,Somewhat well,As involved as desired,Less often than desired,30–34,Man,Some college,"Other or multiracial, non-Hispanic",Married,Lower income,West
202301001014,2.4101868257939927,4-year college or graduate school,Not currently working for pay,Not much,Rarely,Rarely,Never,Never,Never,Not at all,,,,A little,Yes,Lives with all parents,Good,Some of the time,Not much,Not too well,More involved than desired,About as often as desired,18–29,Woman,Some college,"Other or multiracial, non-Hispanic",Never married,Lower income,Northeast
202301001016,0.6955289050146588,Not enrolled in school,Working full time,A great deal,Rarely,Rarely,Rarely,Rarely,Rarely,Some,A few times a week,At least once a day,At least once a day,Completely,No,Does not live with a parent,Very good,Most of the time,A fair amount,Somewhat well,More involved than desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,Northeast
202301001018,0.2249660596513949,Not enrolled in school,Not currently working for pay,Not much,Very often,Rarely,Never,Very often,Rarely,Not at all,,,,Not at all,Yes,Lives with all parents,Poor,Rarely,Not at all,Somewhat well,As involved as desired,More often than desired,18–29,Woman,Some college,"Other or multiracial, non-Hispanic",Never married,,South
202301001031,0.3619182068455547,Not enrolled in school,Working full time,Some,Never,Never,Never,Never,Never,Not at all,,,,Mostly,No,Lives with all parents,Good,Rarely,Some,Not too well,As involved as desired,About as often as desired,30–34,Man,Some college,"Other or multiracial, non-Hispanic",Never married,Middle income,West
202301001061,1.3731382982045293,Not enrolled in school,Not currently working for pay,A fair amount,Never,Sometimes,Never,Sometimes,Rarely,Not much,A few times a month,A few times a month,A few times a month,Mostly,Yes,Does not live with a parent,Good,All of the time,Not at all,Somewhat well,Less involved than desired,Less often than desired,18–29,Woman,Some college,"Asian, non-Hispanic",Living with a partner,Lower income,Midwest
202301001073,0.1662253597856236,Not enrolled in school,Working full time,A great deal,Sometimes,Sometimes,Rarely,Rarely,Rarely,Some,,,,Completely,No,Lives with all parents,Very good,Most of the time,Not much,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Upper income,Northeast
202301001093,0.3794916932331401,Not enrolled in school,Working full time,A great deal,Very often,Very often,Very often,Very often,Sometimes,A fair amount,A few times a week,A few times a week,Less than once a month,Completely,No,Does not live with a parent,Excellent,All of the time,Some,Very well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,"Asian, non-Hispanic",Married,Upper income,West
202301001104,2.0204086933605763,Not enrolled in school,Working full time,Some,Sometimes,Never,Never,Rarely,Never,Not at all,Less than once a month,Less than once a month,Less than once a month,Mostly,No,Does not live with a parent,Poor,Never,Some,Not well at all,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Middle income,South
202301001105,5.2310390772015865,4-year college or graduate school,Not currently working for pay,A great deal,Very often,Extremely often,Sometimes,Sometimes,Rarely,Not much,A few times a week,At least once a day,Once a month,Not at all,Yes,Does not live with a parent,Excellent,Most of the time,Not much,Very well,As involved as desired,About as often as desired,18–29,Man,Some college,"Asian, non-Hispanic",Never married,Middle income,South
202301001115,5.067496664065993,Not enrolled in school,Working part time,Some,Sometimes,Never,Never,Never,Never,Not at all,,,,A little,Yes,Lives with all parents,Fair,Some of the time,Not at all,Somewhat well,Less involved than desired,Less often than desired,18–29,Man,High school or less,"Other or multiracial, non-Hispanic",Never married,Lower income,Northeast
202301001119,1.0547565311998666,Not enrolled in school,Working full time,Not much,Never,Never,Never,Never,Never,Not at all,Once a month,Less than once a month,Less than once a month,Completely,No,Does not live with a parent,Good,Some of the time,Not much,Somewhat well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Upper income,South
202301001134,6.27149339613728,4-year college or graduate school,Not currently working for pay,A fair amount,Very often,Very often,Extremely often,Extremely often,Very often,A fair amount,,,,A little,Yes,Lives with all parents,Excellent,Most of the time,A fair amount,Somewhat well,As involved as desired,About as often as desired,18–29,Man,Some college,"Other or multiracial, non-Hispanic",Never married,Upper income,Northeast
202301001140,1.495786374301021,Not enrolled in school,Working full time,Some,Extremely often,Extremely often,Extremely often,Extremely often,Extremely often,Some,A few times a month,A few times a month,Less than once a month,Not at all,No,Does not live with a parent,Excellent,All of the time,A great deal,Extremely well,More involved than desired,More often than desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,,West
202301001142,2.304322822089835,4-year college or graduate school,Working part time,A fair amount,Never,Rarely,Never,Never,Never,Not much,,,,Somewhat,No,Lives with all parents,Good,Some of the time,Some,Somewhat well,As involved as desired,About as often as desired,18–29,Man,Some college,"Asian, non-Hispanic",Never married,Middle income,South
202301001156,0.6664028895415223,Not enrolled in school,Not currently working for pay,A great deal,Extremely often,Extremely often,Extremely often,Extremely often,Extremely often,A great deal,At least once a day,Never,Never,Mostly,No,Does not live with a parent,Excellent,All of the time,A great deal,Extremely well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Lower income,South
202301001162,0.4345658547751159,Not enrolled in school,Working full time,A fair amount,Sometimes,Rarely,Sometimes,Sometimes,Never,Some,A few times a week,Once a month,A few times a month,Completely,No,Does not live with a parent,Very good,Most of the time,Some,Somewhat well,As involved as desired,Less often than desired,30–34,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Married,Middle income,South
202301001165,6.3191626703856185,4-year college or graduate school,Working part time,A great deal,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Some,,,,A little,Yes,Lives with all parents,Excellent,Most of the time,Not at all,Very well,As involved as desired,About as often as desired,18–29,Man,High school or less,"Asian, non-Hispanic",Never married,Middle income,Northeast
202301001166,0.5794943203037685,Not enrolled in school,Working full time,A great deal,Extremely often,Extremely often,Sometimes,Sometimes,Sometimes,Some,At least once a day,A few times a week,Once a month,Mostly,Yes,Does not live with a parent,Excellent,Most of the time,A fair amount,Very well,As involved as desired,More often than desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Upper income,Northeast
202301001171,1.4593478718624344,4-year college or graduate school,Working part time,A great deal,Never,Rarely,Never,Rarely,Never,Not much,,,,A little,Yes,Lives with all parents,Good,Most of the time,Not much,Somewhat well,Less involved than desired,Less often than desired,18–29,Man,Some college,"Other or multiracial, non-Hispanic",Never married,Lower income,West
