QKEY,INTERVIEW_START_W137,INTERVIEW_END_W137,DEVICE_TYPE_W137,LANG_W137,XSAMPLE_W137,XMARITAL_W137,XKIDS1_W137,XKIDS2_W137,XEVERMAR_W137,SCHLMOD_W137,LIVINGPAR2_W137,PARENTNUM_W137,PARENT_GEND_1_W137,PARENT_GEND_2_W137,PARENT_GEND_3_W137,PARENT_GEND_4_W137,PARENT_GEND_5_W137,PARENT_GEND_6_W137,PARENT_GEND_7_W137,PARENT_GEND_8_W137,PARENT_GEND_9_W137,PARENT_CONTACT_1_W137,PARENT_CONTACT_2_W137,PARENT_CONTACT_3_W137,PARENT_CONTACT_4_W137,PARENT_CONTACT_5_W137,PARENT_CONTACT_6_W137,PARENT_CONTACT_7_W137,PARENT_CONTACT_8_W137,PARENT_CONTACT_9_W137,DOV_PARENT_SELECT_W137,DOV_PARENT_GENDER_W137,CPREPARE_W137,CADVICE_a_W137,CADVICE_b_W137,CADVICE_c_W137,CADVICE_d_W137,CADVICE_e_W137,CADVICE_f_W137,CADVICE_g_W137,CADVICE_h_W137,CDISAGREE_a_W137,CDISAGREE_b_W137,CDISAGREE_c_W137,CDISAGREE_d_W137,CDISAGREE_e_W137,CDISAGREE_f_W137,CDISAGREE_g_W137,CDISAGREE_h_W137,CEMOTIONAL1_W137,CLIVEPAR1_W137,CCOMMPAR1_a_W137,CCOMMPAR1_b_W137,CCOMMPAR1_c_W137,EMPLSIT_W137,MARRYPREF1_W137,CMARRY2_W137,CHILDPREF_W137,CCHILD_W137,CFINANCES1_W137,CFINANCES2_W137,CFINANCES3_W137,CFINANCES4_a_W137,CFINANCES4_b_W137,CFINANCES4_c_W137,CFINANCES4_d_W137,CFINANCES4_e_W137,CFINANCES5_W137,CRATEREL_W137,CTRUSELF_W137,CEMOTIONAL2_W137,CPARKNOW_W137,CINVOLV_W137,CCOMMPAR2_W137,CLIVEPAR2_W137,CLIVEPAR3_a_W137,CLIVEPAR3_b_W137,CLIVEPAR3_c_W137,CLIVEPAR3_d_W137,CLIVEPAR3_e_W137,CLIVEPAR5_a_W137,CLIVEPAR5_b_W137,CHILDGRP_1_W137,CHILDGRP_1_REFUSED_W137,CHILDGRP_2_W137,CHILDGRP_2_REFUSED_W137,CHILDGRP_3_W137,CHILDGRP_3_REFUSED_W137,CHILD_AGE_1_RECODE_W137,CHILD_AGE_2_RECODE_W137,CHILD_AGE_3_RECODE_W137,CHILD_AGE_4_RECODE_W137,CHILD_AGE_5_RECODE_W137,CHILD_AGE_6_RECODE_W137,CHILD_AGE_7_RECODE_W137,CHILD_AGE_8_RECODE_W137,CHILD_AGE_9_RECODE_W137,CHILDTOTAL_W137,CHILD_GEND_1_W137,CHILD_GEND_2_W137,CHILD_GEND_3_W137,CHILD_GEND_4_W137,CHILD_GEND_5_W137,CHILD_GEND_6_W137,CHILD_GEND_7_W137,CHILD_GEND_8_W137,CHILD_GEND_9_W137,CHILD_CONTACT_1_W137,CHILD_CONTACT_2_W137,CHILD_CONTACT_3_W137,CHILD_CONTACT_4_W137,CHILD_CONTACT_5_W137,CHILD_CONTACT_6_W137,CHILD_CONTACT_7_W137,CHILD_CONTACT_8_W137,CHILD_CONTACT_9_W137,DOV_CHILD_SELECT_W137,DOV_CHILD_GENDER_W137,PSUCCESS_W137,PPREPARE_W137,PADVICE_a_W137,PADVICE_b_W137,PADVICE_c_W137,PADVICE_d_W137,PADVICE_e_W137,PADVICE_f_W137,PADVICE_g_W137,PDISAGREE_a_W137,PDISAGREE_b_W137,PDISAGREE_c_W137,PDISAGREE_d_W137,PDISAGREE_e_W137,PDISAGREE_f_W137,PDISAGREE_g_W137,PPASTADV_W137,PEMOTIONAL1_W137,PLIVECHILD1_W137,PCOMMCHILD1_a_W137,PCOMMCHILD1_b_W137,PCOMMCHILD1_c_W137,PFINANCES1_W137,PFINANCES2_W137,PFINANCES3_W137,PFINANCES4_W137,PRATEREL_W137,PTRUKNOW_W137,PEMOTIONAL2_W137,PFEEL_a_W137,PFEEL_b_W137,PFEEL_c_W137,PFEEL_d_W137,PCINVOLV_W137,PCOMMCHILD2_W137,PMONITOR_W137,PLIVECHILD2_W137,PLIVECHILD3_a_W137,PLIVECHILD3_b_W137,CDISABIL_W137,PMILESTONE1_a_W137,PMILESTONE1_b_W137,PMILESTONE1_c_W137,PMILESTONE1_d_W137,PMILESTONE2_W137,PMILESTONE3_W137,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W137_CHILD,WEIGHT_W137_PARENT
202101013024,2023-10-27T17:08:28Z,2023-10-27T17:14:40Z,2,1,1,6,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,,,2.0,5.0,5.0,4.0,3.0,3.0,,,3.0,3.0,3.0,2.0,5.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2,1,2,3,2,2,,1,1,1,1,6,12,,3,6,3,2.0,2,3,1,7,3,2.0,2,3,0.1378704721676769,
202101013063,2023-10-28T23:19:24Z,2023-10-28T23:22:44Z,3,1,1,6,2,2,2,4.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,99.0,1.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,,,3.0,5.0,5.0,6.0,3.0,6.0,,,4.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,5.0,2.0,2.0,2.0,,,,,,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,9.0,2,1,2,3,1,2,,1,3,5,1,6,7,,4,5,2,,2,3,1,1,3,1.0,1,1,0.371669683217019,
202101013083,2023-10-27T18:06:07Z,2023-10-27T18:09:58Z,2,1,1,2,1,2,1,4.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,99.0,1.0,3.0,3.0,3.0,5.0,5.0,5.0,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,3.0,5.0,5.0,2.0,6.0,1.0,1.0,1.0,,,,,3.0,1.0,2.0,,,,,,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,2,1,2,3,2,2,,1,1,1,1,2,12,,3,6,3,1.0,1,2,3,3,3,1.0,2,1,0.3291733136296068,
202101013137,2023-10-27T22:29:50Z,2023-10-27T22:36:20Z,2,1,1,1,2,2,1,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,,3.0,,3.0,3.0,4.0,3.0,3.0,,3.0,,1.0,3.0,1.0,3.0,5.0,1.0,,,1.0,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,9.0,2,2,2,1,5,2,,2,3,5,4,1,7,,4,4,1,,1,2,1,9,3,1.0,1,3,0.1150356932391222,
202101013246,2023-10-26T22:56:48Z,2023-10-26T23:01:08Z,2,1,1,1,2,2,1,4.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,99.0,1.0,5.0,5.0,4.0,4.0,2.0,4.0,,4.0,,4.0,4.0,4.0,4.0,4.0,,4.0,,5.0,3.0,5.0,3.0,6.0,2.0,,,1.0,5.0,1.0,,2.0,,,,,,2.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1,2,2,2,3,2,,1,1,1,1,1,1,2.0,1,6,3,1.0,1,2,2,1,4,1.0,2,1,0.1684430772633547,
202101013281,2023-11-02T19:23:01Z,2023-11-02T19:32:49Z,2,1,1,6,2,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,,,4.0,5.0,3.0,3.0,4.0,2.0,,,4.0,1.0,,,,1.0,1.0,2.0,1.0,3.0,1.0,,2.0,,,,,,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,,2.0,2.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2,2,1,1,5,2,,1,3,5,1,6,1,1.0,1,2,1,,1,1,1,3,2,2.0,1,2,0.1768239130875494,
202101013297,2023-10-28T13:24:32Z,2023-10-28T13:30:56Z,2,1,1,2,2,2,2,4.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,99.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,,4.0,,4.0,4.0,2.0,3.0,4.0,,5.0,,2.0,3.0,3.0,3.0,5.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,2,1,2,2,3,2,,1,1,1,1,2,12,,3,6,2,,2,4,2,2,5,2.0,2,1,0.6513773393883003,
202101013344,2023-11-01T11:08:41Z,2023-11-01T11:12:39Z,2,1,1,1,2,2,1,3.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,,4.0,,1.0,5.0,4.0,1.0,1.0,,4.0,,3.0,3.0,2.0,2.0,5.0,1.0,,,1.0,5.0,1.0,,2.0,,,,,,2.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,2,1,2,2,4,2,,1,1,1,1,1,1,99.0,1,5,3,2.0,2,4,1,4,4,1.0,2,2,0.2714428203813721,
202201000063,2023-10-27T22:59:42Z,2023-10-27T23:22:53Z,2,1,1,6,1,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,,3.0,3.0,5.0,5.0,4.0,4.0,3.0,,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,5.0,,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,6.0,1,2,2,3,2,2,,1,2,2,1,6,1,2.0,1,2,2,,2,3,1,1,3,1.0,2,1,0.2514541191434932,
202201000229,2023-10-30T04:28:36Z,2023-10-30T04:33:13Z,2,1,1,1,1,2,1,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,,3.0,1.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,1.0,3.0,2.0,2.0,5.0,3.0,,,,,1.0,,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,9.0,3,2,2,2,3,2,,1,1,1,1,1,2,2.0,2,2,4,1.0,1,1,2,99,2,2.0,2,99,2.4651598590820347,
202201000645,2023-10-29T11:23:47Z,2023-10-29T11:28:38Z,2,1,1,6,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,2.0,3.0,4.0,2.0,5.0,5.0,,,3.0,5.0,5.0,5.0,4.0,6.0,,,4.0,2.0,1.0,6.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,2,1,2,1,5,2,,1,2,2,1,6,1,2.0,1,2,2,,2,4,2,1,4,1.0,2,1,0.5513094454857359,
202201000802,2023-10-29T11:13:00Z,2023-10-29T11:21:44Z,2,1,1,2,1,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,,3.0,3.0,5.0,5.0,5.0,4.0,3.0,,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,,,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,1,2,2,2,4,2,,1,2,2,1,2,2,2.0,2,5,3,1.0,1,1,1,1,2,1.0,1,1,0.1668425044363394,
202201000953,2023-10-29T15:48:41Z,2023-10-29T15:52:22Z,2,1,1,6,2,2,2,3.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,,,3.0,5.0,3.0,4.0,3.0,4.0,,,2.0,3.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,9.0,2,1,1,1,5,2,,1,3,5,1,6,10,,3,5,3,2.0,2,4,1,6,4,1.0,1,2,0.219520926991447,
202201000967,2023-10-27T17:00:35Z,2023-10-27T17:05:34Z,2,1,1,1,1,2,1,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,,5.0,3.0,5.0,5.0,5.0,5.0,5.0,,5.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,,,,,1.0,,2.0,,,,,,2.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,2,1,1,3,2,1,2.0,1,4,3,1,1,1,1.0,1,5,3,2.0,2,3,1,4,3,1.0,2,2,0.5029890808190532,
202201000976,2023-10-27T23:53:26Z,2023-10-28T00:11:48Z,2,1,1,6,2,2,2,3.0,4.0,4.0,2.0,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,1.0,1.0,1.0,5.0,1.0,1.0,,,4.0,3.0,5.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,7.0,1,1,3,2,3,1,1.0,1,1,3,1,6,12,,3,6,3,2.0,2,4,1,1,5,1.0,2,1,0.2436466571391082,
202201001046,2023-11-04T16:12:39Z,2023-11-04T16:16:42Z,2,1,1,6,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,,,3.0,4.0,4.0,3.0,3.0,6.0,,,3.0,2.0,5.0,5.0,5.0,2.0,3.0,5.0,2.0,5.0,3.0,2.0,2.0,,,,,,1.0,5.0,4.0,5.0,4.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,9.0,3,1,2,2,3,2,,1,1,1,1,6,12,,3,6,4,2.0,2,3,1,3,3,1.0,2,1,1.6588628523031526,
202201001090,2023-10-27T17:28:35Z,2023-10-27T17:47:04Z,2,1,1,6,1,2,2,4.0,2.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,3.0,5.0,5.0,5.0,1.0,3.0,5.0,,,1.0,,2.0,,,,,,2.0,1.0,1.0,5.0,1.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,1,1,1,2,3,2,,1,2,2,1,6,1,2.0,1,2,3,2.0,2,4,1,3,4,2.0,2,2,0.6429161611482592,
202201001188,2023-10-30T12:54:43Z,2023-10-30T13:00:44Z,2,1,1,1,1,2,1,2.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,,3.0,3.0,4.0,4.0,4.0,4.0,5.0,,4.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,,,,,2.0,2.0,2.0,,,,,,2.0,4.0,1.0,3.0,4.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,7.0,1,2,2,3,2,2,,1,2,2,1,1,1,1.0,1,5,1,,1,2,1,1,4,2.0,1,1,0.1212559162094942,
202201001247,2023-10-27T17:27:38Z,2023-10-27T17:35:06Z,2,1,1,6,2,2,2,3.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,3.0,5.0,5.0,4.0,5.0,5.0,,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,1,1,1,3,2,2,,1,2,2,1,6,1,1.0,1,4,3,2.0,2,3,1,4,3,1.0,1,2,0.8183128064056038,
202201001390,2023-11-04T11:06:37Z,2023-11-04T11:08:48Z,2,1,1,1,1,1,1,4.0,2.0,2.0,1.0,2.0,,,,,,,,2.0,1.0,,,,,,,,1.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,,3.0,3.0,4.0,3.0,3.0,5.0,5.0,,1.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,,,,,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,5.0,2.0,2.0,4.0,4.0,1.0,2.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,7.0,1,2,1,3,2,1,6.0,1,2,3,1,1,5,,4,2,1,,1,2,2,1,3,2.0,1,1,1.025232687958351,
202201001541,2023-11-01T14:53:03Z,2023-11-01T15:00:12Z,2,1,1,2,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,3.0,5.0,5.0,5.0,4.0,4.0,,5.0,,4.0,3.0,2.0,2.0,4.0,,3.0,,1.0,1.0,,,,2.0,1.0,4.0,1.0,3.0,1.0,,2.0,,,,,,1.0,5.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,2,2,2,3,2,1,1.0,1,1,3,1,2,2,2.0,2,3,4,1.0,1,2,3,3,3,1.0,2,2,1.3812290460838017,
202201002101,2023-10-29T11:51:11Z,2023-10-29T11:58:45Z,2,1,1,6,2,2,2,3.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,2.0,,,,,,,,1.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,,,2.0,5.0,5.0,5.0,5.0,5.0,,,2.0,2.0,2.0,2.0,5.0,3.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,2,1,2,2,3,2,,1,4,4,1,6,1,1.0,1,4,2,,2,4,1,1,5,1.0,1,1,0.1127477167468947,
202201002457,2023-10-27T23:48:58Z,2023-10-27T23:53:39Z,2,1,1,2,1,2,2,3.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,5.0,5.0,5.0,3.0,5.0,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,5.0,,,1.0,,2.0,,,,,,2.0,1.0,99.0,3.0,1.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1,2,2,3,2,2,,1,1,1,1,2,12,,3,6,4,1.0,1,1,1,3,1,4.0,2,1,0.6436348001858238,
202201002504,2023-10-29T12:16:55Z,2023-10-29T12:21:44Z,1,1,1,6,2,2,2,4.0,2.0,2.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,,,2.0,3.0,3.0,2.0,3.0,4.0,,,2.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,7.0,1,1,1,1,5,2,,1,1,1,1,6,11,,4,4,1,,1,2,1,9,3,1.0,1,3,0.5056162948485664,
202201002577,2023-10-29T18:04:25Z,2023-10-29T21:33:17Z,2,1,1,6,2,2,2,2.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,,,2.0,3.0,3.0,3.0,3.0,6.0,,,4.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,,2.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1,1,2,2,3,2,,1,2,2,1,6,12,,3,5,2,,2,4,1,2,5,1.0,2,1,0.4849215726375355,
202201002647,2023-10-28T17:38:30Z,2023-10-28T17:44:26Z,1,1,1,6,2,2,2,4.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,,,4.0,3.0,4.0,4.0,4.0,6.0,,,4.0,3.0,3.0,3.0,5.0,1.0,1.0,4.0,1.0,3.0,1.0,,2.0,,,,,,1.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1,1,2,1,6,2,,1,2,2,1,6,1,1.0,1,5,4,1.0,1,1,3,6,2,1.0,2,2,0.427836353026196,
202201002864,2023-10-27T20:02:31Z,2023-10-27T20:08:25Z,2,1,1,6,2,2,2,4.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,99.0,1.0,3.0,5.0,1.0,5.0,4.0,4.0,5.0,,,4.0,5.0,4.0,1.0,4.0,4.0,,,5.0,1.0,,,,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,,2.0,1.0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,2,1,1,1,5,2,,3,2,2,4,6,1,2.0,1,5,3,2.0,2,3,3,3,3,1.0,2,2,1.1104057709985824,
